record_id,pmid,in_core,in_supplement,metadata_exported,screening_status
R-4596832,4596832,True,False,True,Not human-screened
R-4597821,4597821,True,False,True,Not human-screened
R-4599543,4599543,True,False,True,Not human-screened
R-4601399,4601399,True,False,True,Not human-screened
R-4604449,4604449,True,False,True,Not human-screened
R-4606480,4606480,True,False,True,Not human-screened
R-4607253,4607253,True,False,True,Not human-screened
R-4607254,4607254,True,False,True,Not human-screened
R-4609197,4609197,False,True,True,Not human-screened
R-4610448,4610448,True,False,True,Not human-screened
R-4612086,4612086,True,False,True,Not human-screened
R-4612260,4612260,True,False,True,Not human-screened
R-4612262,4612262,True,False,True,Not human-screened
R-4613519,4613519,True,False,True,Not human-screened
R-4613520,4613520,True,False,True,Not human-screened
R-4617775,4617775,True,False,True,Not human-screened
R-4618205,4618205,False,True,True,Not human-screened
R-4618208,4618208,True,False,True,Not human-screened
R-4618551,4618551,True,False,True,Not human-screened
R-4618982,4618982,True,False,True,Not human-screened
R-4619923,4619923,True,False,True,Not human-screened
R-4621992,4621992,True,False,True,Not human-screened
R-4624661,4624661,True,False,True,Not human-screened
R-4626171,4626171,True,False,True,Not human-screened
R-4628239,4628239,True,False,True,Not human-screened
R-4628380,4628380,True,False,True,Not human-screened
R-4630724,4630724,True,False,True,Not human-screened
R-4631057,4631057,True,False,True,Not human-screened
R-4632190,4632190,True,False,True,Not human-screened
R-4632873,4632873,True,False,True,Not human-screened
R-4638449,4638449,False,True,True,Not human-screened
R-4656053,4656053,False,True,True,Not human-screened
R-4670616,4670616,True,False,True,Not human-screened
R-4678672,4678672,False,True,True,Not human-screened
R-4689345,4689345,False,True,True,Not human-screened
R-4811771,4811771,False,True,True,Not human-screened
R-4861457,4861457,True,False,True,Not human-screened
R-4862293,4862293,True,False,True,Not human-screened
R-4862294,4862294,True,False,True,Not human-screened
R-4862908,4862908,True,False,True,Not human-screened
R-4863203,4863203,True,False,True,Not human-screened
R-4863218,4863218,True,False,True,Not human-screened
R-4863383,4863383,True,False,True,Not human-screened
R-4864334,4864334,True,False,True,Not human-screened
R-4866249,4866249,True,False,True,Not human-screened
R-4867816,4867816,True,False,True,Not human-screened
R-4868684,4868684,True,False,True,Not human-screened
R-4870210,4870210,True,False,True,Not human-screened
R-4871618,4871618,True,False,True,Not human-screened
R-4871821,4871821,True,False,True,Not human-screened
R-4872697,4872697,True,False,True,Not human-screened
R-4873782,4873782,True,False,True,Not human-screened
R-4874274,4874274,True,False,True,Not human-screened
R-4875872,4875872,True,False,True,Not human-screened
R-4886179,4886179,True,False,True,Not human-screened
R-4886494,4886494,True,False,True,Not human-screened
R-4891293,4891293,True,False,True,Not human-screened
R-4892984,4892984,True,False,True,Not human-screened
R-4894374,4894374,True,False,True,Not human-screened
R-4894553,4894553,True,False,True,Not human-screened
R-4894581,4894581,True,False,True,Not human-screened
R-4894755,4894755,True,False,True,Not human-screened
R-4894977,4894977,True,False,True,Not human-screened
R-4895366,4895366,True,False,True,Not human-screened
R-4899822,4899822,True,False,True,Not human-screened
R-4900553,4900553,True,False,True,Not human-screened
R-4903086,4903086,True,False,True,Not human-screened
R-4903357,4903357,True,False,True,Not human-screened
R-4907026,4907026,True,False,True,Not human-screened
R-4908760,4908760,True,False,True,Not human-screened
R-4911496,4911496,True,False,True,Not human-screened
R-4911585,4911585,True,False,True,Not human-screened
R-4914743,4914743,True,False,True,Not human-screened
R-4917411,4917411,True,False,True,Not human-screened
R-4920889,4920889,True,False,True,Not human-screened
R-4927224,4927224,True,False,True,Not human-screened
R-4928704,4928704,True,False,True,Not human-screened
R-4928957,4928957,True,False,True,Not human-screened
R-4931255,4931255,True,False,True,Not human-screened
R-4933555,4933555,True,False,True,Not human-screened
R-4935168,4935168,True,False,True,Not human-screened
R-4936361,4936361,True,False,True,Not human-screened
R-4937158,4937158,True,False,True,Not human-screened
R-4938871,4938871,True,False,True,Not human-screened
R-4940688,4940688,True,False,True,Not human-screened
R-4940804,4940804,True,False,True,Not human-screened
R-4940838,4940838,True,False,True,Not human-screened
R-4941456,4941456,True,False,True,Not human-screened
R-4945643,4945643,True,False,True,Not human-screened
R-4949265,4949265,True,False,True,Not human-screened
R-4950135,4950135,True,False,True,Not human-screened
R-4950735,4950735,True,False,True,Not human-screened
R-4950738,4950738,True,False,True,Not human-screened
R-4950741,4950741,True,False,True,Not human-screened
R-4950742,4950742,True,False,True,Not human-screened
R-4950751,4950751,True,False,True,Not human-screened
R-4950754,4950754,True,False,True,Not human-screened
R-4965835,4965835,True,False,True,Not human-screened
R-4967019,4967019,True,False,True,Not human-screened
R-4967020,4967020,True,False,True,Not human-screened
R-4967431,4967431,True,False,True,Not human-screened
R-4970968,4970968,True,False,True,Not human-screened
R-4970969,4970969,True,False,True,Not human-screened
R-4970971,4970971,True,False,True,Not human-screened
R-4970974,4970974,True,False,True,Not human-screened
R-4970976,4970976,True,False,True,Not human-screened
R-4971581,4971581,True,False,True,Not human-screened
R-4973254,4973254,True,False,True,Not human-screened
R-4973441,4973441,True,False,True,Not human-screened
R-4976392,4976392,True,False,True,Not human-screened
R-4978150,4978150,True,False,True,Not human-screened
R-4978400,4978400,True,False,True,Not human-screened
R-4981616,4981616,True,False,True,Not human-screened
R-4981628,4981628,True,False,True,Not human-screened
R-4984170,4984170,True,False,True,Not human-screened
R-4984844,4984844,True,False,True,Not human-screened
R-4985281,4985281,True,False,True,Not human-screened
R-4989389,4989389,True,False,True,Not human-screened
R-4990951,4990951,True,False,True,Not human-screened
R-4994497,4994497,True,False,True,Not human-screened
R-4999671,4999671,True,False,True,Not human-screened
R-5003980,5003980,True,False,True,Not human-screened
R-5004348,5004348,True,False,True,Not human-screened
R-5005714,5005714,True,False,True,Not human-screened
R-5118681,5118681,True,False,True,Not human-screened
R-5124577,5124577,False,True,True,Not human-screened
R-5175670,5175670,True,False,True,Not human-screened
R-5175708,5175708,True,False,True,Not human-screened
R-5327613,5327613,True,False,True,Not human-screened
R-5329713,5329713,True,False,True,Not human-screened
R-5329946,5329946,True,False,True,Not human-screened
R-5330076,5330076,True,False,True,Not human-screened
R-5331366,5331366,True,False,True,Not human-screened
R-5333972,5333972,True,False,True,Not human-screened
R-5335886,5335886,True,False,True,Not human-screened
R-5336482,5336482,True,False,True,Not human-screened
R-5336592,5336592,True,False,True,Not human-screened
R-5340094,5340094,True,False,True,Not human-screened
R-5340755,5340755,True,False,True,Not human-screened
R-5341019,5341019,True,False,True,Not human-screened
R-5341909,5341909,True,False,True,Not human-screened
R-5341935,5341935,True,False,True,Not human-screened
R-5342083,5342083,True,False,True,Not human-screened
R-5342728,5342728,True,False,True,Not human-screened
R-5342749,5342749,True,False,True,Not human-screened
R-5343128,5343128,True,False,True,Not human-screened
R-5343241,5343241,True,False,True,Not human-screened
R-5348496,5348496,True,False,True,Not human-screened
R-5409799,5409799,False,True,True,Not human-screened
R-5546360,5546360,True,False,True,Not human-screened
R-5757871,5757871,False,True,True,Not human-screened
R-5775417,5775417,False,True,True,Not human-screened
R-5795699,5795699,True,False,True,Not human-screened
R-5815748,5815748,False,True,True,Not human-screened
R-5828720,5828720,False,True,True,Not human-screened
R-5848099,5848099,True,False,True,Not human-screened
R-5900712,5900712,True,False,True,Not human-screened
R-5907608,5907608,True,False,True,Not human-screened
R-5908724,5908724,False,True,True,Not human-screened
R-5915337,5915337,False,True,True,Not human-screened
R-5931119,5931119,True,False,True,Not human-screened
R-5931653,5931653,True,False,True,Not human-screened
R-5932223,5932223,True,False,True,Not human-screened
R-5932224,5932224,True,False,True,Not human-screened
R-5933453,5933453,True,False,True,Not human-screened
R-5943312,5943312,True,False,True,Not human-screened
R-5948209,5948209,True,False,True,Not human-screened
R-5948438,5948438,True,False,True,Not human-screened
R-5951981,5951981,True,False,True,Not human-screened
R-6101364,6101364,True,False,True,Not human-screened
R-6102059,6102059,False,True,True,Not human-screened
R-6104383,6104383,True,False,True,Not human-screened
R-6105232,6105232,True,False,True,Not human-screened
R-6138329,6138329,True,False,True,Not human-screened
R-6146765,6146765,True,False,True,Not human-screened
R-6147466,6147466,True,False,True,Not human-screened
R-6193763,6193763,False,True,True,Not human-screened
R-6200060,6200060,False,True,True,Not human-screened
R-6211157,6211157,True,False,True,Not human-screened
R-6215346,6215346,True,False,True,Not human-screened
R-6219370,6219370,False,True,True,Not human-screened
R-6219945,6219945,True,False,True,Not human-screened
R-6219949,6219949,True,False,True,Not human-screened
R-6223386,6223386,False,True,True,Not human-screened
R-6226608,6226608,True,False,True,Not human-screened
R-6229051,6229051,True,False,True,Not human-screened
R-6229487,6229487,True,False,True,Not human-screened
R-6232435,6232435,True,False,True,Not human-screened
R-6233356,6233356,True,False,True,Not human-screened
R-6233905,6233905,True,False,True,Not human-screened
R-6234872,6234872,True,False,True,Not human-screened
R-6237054,6237054,True,False,True,Not human-screened
R-6237991,6237991,True,False,True,Not human-screened
R-6237992,6237992,True,False,True,Not human-screened
R-6237993,6237993,True,False,True,Not human-screened
R-6237994,6237994,True,False,True,Not human-screened
R-6237999,6237999,True,False,True,Not human-screened
R-6240463,6240463,False,True,True,Not human-screened
R-6240464,6240464,True,False,True,Not human-screened
R-6240465,6240465,True,False,True,Not human-screened
R-6240466,6240466,True,False,True,Not human-screened
R-6240468,6240468,True,False,True,Not human-screened
R-6260128,6260128,False,True,True,Not human-screened
R-6336832,6336832,True,False,True,Not human-screened
R-6337337,6337337,True,False,True,Not human-screened
R-6337352,6337352,True,False,True,Not human-screened
R-6338777,6338777,True,False,True,Not human-screened
R-6341412,6341412,False,True,True,Not human-screened
R-6341448,6341448,True,False,True,Not human-screened
R-6343321,6343321,True,False,True,Not human-screened
R-6344296,6344296,True,False,True,Not human-screened
R-6344537,6344537,True,False,True,Not human-screened
R-6345086,6345086,True,False,True,Not human-screened
R-6345707,6345707,True,False,True,Not human-screened
R-6345946,6345946,True,False,True,Not human-screened
R-6346098,6346098,True,False,True,Not human-screened
R-6346868,6346868,True,False,True,Not human-screened
R-6347973,6347973,True,False,True,Not human-screened
R-6348137,6348137,True,False,True,Not human-screened
R-6348175,6348175,True,False,True,Not human-screened
R-6348959,6348959,True,False,True,Not human-screened
R-6350360,6350360,True,False,True,Not human-screened
R-6350746,6350746,True,False,True,Not human-screened
R-6350881,6350881,True,False,True,Not human-screened
R-6350897,6350897,True,False,True,Not human-screened
R-6351528,6351528,True,False,True,Not human-screened
R-6352170,6352170,True,False,True,Not human-screened
