Brnd_Name,Gnrc_Name,Tot_Mftr,Mftr_Name,Tot_Spndng_2020,Tot_Dsg_Unts_2020,Tot_Clms_2020,Tot_Benes_2020,Avg_Spnd_Per_Dsg_Unt_Wghtd_2020,Avg_Spnd_Per_Clm_2020,Avg_Spnd_Per_Bene_2020,Outlier_Flag_2020,Tot_Spndng_2021,Tot_Dsg_Unts_2021,Tot_Clms_2021,Tot_Benes_2021,Avg_Spnd_Per_Dsg_Unt_Wghtd_2021,Avg_Spnd_Per_Clm_2021,Avg_Spnd_Per_Bene_2021,Outlier_Flag_2021,Tot_Spndng_2022,Tot_Dsg_Unts_2022,Tot_Clms_2022,Tot_Benes_2022,Avg_Spnd_Per_Dsg_Unt_Wghtd_2022,Avg_Spnd_Per_Clm_2022,Avg_Spnd_Per_Bene_2022,Outlier_Flag_2022,Tot_Spndng_2023,Tot_Dsg_Unts_2023,Tot_Clms_2023,Tot_Benes_2023,Avg_Spnd_Per_Dsg_Unt_Wghtd_2023,Avg_Spnd_Per_Clm_2023,Avg_Spnd_Per_Bene_2023,Outlier_Flag_2023,Tot_Spndng_2024,Tot_Dsg_Unts_2024,Tot_Clms_2024,Tot_Benes_2024,Avg_Spnd_Per_Dsg_Unt_Wghtd_2024,Avg_Spnd_Per_Clm_2024,Avg_Spnd_Per_Bene_2024,Outlier_Flag_2024,Chg_Avg_Spnd_Per_Dsg_Unt_23_24,CAGR_Avg_Spnd_Per_Dsg_Unt_20_24
Droplet Pen Needle,"Pen Needle, Diabetic",1,"Htl-Strefa, S.A",14453377.23,44252603.1,224436,85385,0.32778562,64.398658103,169.27302489,0,18258206.09,55637415,282606,117046,0.3287867438,64.606576258,155.99171343,0,28273473.12,76877600,416062,167335,0.3679512489,67.954951714,168.9632959,0,33882458.33,87317624,472900,181598,0.3882538309,71.648251914,186.57946855,0,27301600.79,76576112,398617,162467,0.356863348,68.490808947,168.04397687,0,-0.080850414,0.0214756353
Dropsafe Pen Needle,"Pen Needle, Diabetic, Safety",1,Overall,791521.34,978570,10079,3432,0.8088801802,78.531733307,230.62976107,0,1239062.61,1533434,15374,4348,0.8080477754,80.594679979,284.97300138,0,1274217.91,1539999,16058,5371,0.8274529728,79.350972101,237.24034817,0,1154854.47,1349812,15117,4370,0.8556049111,76.394421512,264.26875744,0,2600926.14,3188485,28374,9567,0.8207681532,91.665825756,271.86433992,0,-0.04071594,0.0036541292
Dropsafe Pen Needle,"Pen Needle, Diabetic, Safety",1,"Htl-Strefa, S.A",791521.34,978570,10079,3432,0.8088801802,78.531733307,230.62976107,0,1239062.61,1533434,15374,4348,0.8080477754,80.594679979,284.97300138,0,1274217.91,1539999,16058,5371,0.8274529728,79.350972101,237.24034817,0,1154854.47,1349812,15117,4370,0.8556049111,76.394421512,264.26875744,0,2600926.14,3188485,28374,9567,0.8207681532,91.665825756,271.86433992,0,-0.04071594,0.0036541292
Dropsafe Prep Pads,Alcohol Antiseptic Pads,1,Overall,,,,,,,,,,,,,,,,,567042.25,34841000,164025,96970,0.0162751428,3.4570477061,5.8476049294,0,1238729.67,76062400,359182,134825,0.0162857032,3.4487520811,9.1876852958,0,972797.66,65756900,309897,103781,0.0147938492,3.139099959,9.3735622127,0,-0.091605134,-0.046593322
Dropsafe Prep Pads,Alcohol Antiseptic Pads,1,"Htl-Strefa, Inc",,,,,,,,,,,,,,,,,567042.25,34841000,164025,96970,0.0162751428,3.4570477061,5.8476049294,0,1238729.67,76062400,359182,134825,0.0162857032,3.4487520811,9.1876852958,0,972797.66,65756900,309897,103781,0.0147938492,3.139099959,9.3735622127,0,-0.091605134,-0.046593322
Drospirenone-Eth Estra-Levomef,Drospir/Eth Estra/Levomefol Ca,2,Overall,65772.91,17360,316,81,3.786308606,208.14212025,812.01123457,0,61900.51,18032,314,86,3.4282377878,197.13538217,719.77337209,0,66787.29,16828,301,77,3.9718550116,221.88468439,867.3674026,0,52975.27,15092,258,79,3.5180875913,205.33050388,670.57303797,0,49008.9,16212,264,77,3.0242393573,185.63977273,636.47922078,0,-0.140374059,-0.054633871
Drospirenone-Eth Estra-Levomef,Drospir/Eth Estra/Levomefol Ca,1,Sandoz,50779.4,13384,230,67,3.7920313769,220.78,757.90149254,0,47722.53,13888,246,71,3.430148026,193.99402439,672.14830986,0,48205.89,11788,216,62,4.0840350591,223.17541667,777.51435484,0,32098.23,9324,149,43,3.4439299216,215.42436242,746.47046512,0,33833.65,11312,181,48,2.9908786589,186.92624309,704.86770833,0,-0.131550662,-0.057607724
Drospirenone-Eth Estra-Levomef,Drospir/Eth Estra/Levomefol Ca,1,Lupin Pharmaceu,14993.51,3976,86,22,3.7710035211,174.34313953,681.52318182,0,14177.98,4144,68,33,3.4213272201,208.49970588,429.63575758,0,18581.4,5040,85,30,3.6867857143,218.60470588,619.38,0,20877.04,5768,109,40,3.6194590846,191.53247706,521.926,0,15175.25,4900,83,32,3.0969897959,182.83433735,474.2265625,0,-0.144350102,-0.048035597
Drospirenone-Ethinyl Estradiol,Ethinyl Estradiol/Drospirenone,5,Overall,815168.97,707802,13461,3159,1.1468923421,60.557831513,258.04652422,0,756192.56,761427,13449,3485,0.9849259508,56.226675589,216.98495265,0,737309.45,792498,13475,3485,0.9292352893,54.716842301,211.56655667,0,745633.68,839726,13898,3693,0.8897037245,53.650430278,201.90459789,0,570921.57,870760,14519,3910,0.6604841067,39.322375508,146.0157468,0,-0.257635898,-0.12886607
Drospirenone-Ethinyl Estradiol,Ethinyl Estradiol/Drospirenone,1,Nivagen Pharmac,17475.16,30632,661,219,0.5707570897,26.437458396,79.795251142,0,13925,25628,576,186,0.5445256735,24.175347222,74.865591398,0,6317.59,11480,286,98,0.5535868443,22.089475524,64.465204082,0,1415.74,2492,63,17,0.5782045618,22.472063492,83.278823529,0,387.44,728,17,,0.5258333333,22.790588235,,1,-0.090575606,-0.020286258
Drospirenone-Ethinyl Estradiol,Ethinyl Estradiol/Drospirenone,1,Lupin Pharmaceu,157525.94,148490,2980,645,1.0608521786,52.861053691,244.22626357,0,118162.19,125445,2435,577,0.9419441987,48.526566735,204.78715771,0,102648.47,116466,2047,554,0.8813599677,50.1458085,185.28604693,0,128502.95,151913,2549,675,0.8458983102,50.413083562,190.37474074,0,118669.26,187348,3278,849,0.6334162094,36.201726663,139.77533569,0,-0.251191069,-0.120960127
Drospirenone-Ethinyl Estradiol,Ethinyl Estradiol/Drospirenone,1,Glenmark Pharma,434776.69,362080,6745,1806,1.2014808274,64.45910897,240.74013843,0,371383.4,374390,6324,1830,0.9887669848,58.72602783,202.94174863,0,386858.59,415940,6986,2007,0.9319916455,55.376265388,192.75465371,0,368806.96,421662,6885,2017,0.8737979342,53.566733479,182.84926128,0,284926.71,434380,7038,2116,0.6553586363,40.484045183,134.65345463,0,-0.249988343,-0.140609506
Drospirenone-Ethinyl Estradiol,Ethinyl Estradiol/Drospirenone,1,Myl-Via/Xiromed,205391.18,166600,3075,771,1.2343803927,66.793879675,266.39582361,0,153400.8,143975,2646,715,1.0642169209,57.974603175,214.54657343,0,97818.74,107128,1843,586,0.9125046843,53.075822029,166.92617747,0,89772.37,101752,1707,493,0.8823787286,52.590726421,182.0940568,0,62144.62,93598,1603,515,0.6726581753,38.767698066,120.66916505,0,-0.237676347,-0.14081566
Drospirenone-Ethinyl Estradiol,Ethinyl Estradiol/Drospirenone,1,Camber Pharmace,,,,,,,,,99321.17,91989,1468,581,1.0695557327,67.657472752,170.94865749,0,143666.06,141484,2313,774,1.0230592578,62.112434068,185.6150646,0,157135.66,161907,2694,844,0.9837273259,58.328010393,186.17969194,0,104793.54,154706,2583,840,0.7021316709,40.57047619,124.75421429,0,-0.286253769,-0.130896069
Droxia,Hydroxyurea,2,Overall,218481.63,274085,4383,868,0.7958380051,49.847508556,251.706947,0,236270.29,292471,4591,908,0.8072497517,51.463796558,260.20957048,0,249543.33,303038,4783,962,0.8230547136,52.172973029,259.40055094,0,173562.79,209102,3508,875,0.8303112614,49.476279932,198.35747429,0,165327.16,220989,3444,806,0.7481041205,48.004401858,205.12054591,0,-0.099007619,-0.015344428
Droxia,Hydroxyurea,1,BMS/H2 Pharma L,218481.63,274085,4383,868,0.7958380051,49.847508556,251.706947,0,236270.29,292471,4591,908,0.8072497517,51.463796558,260.20957048,0,249543.33,303038,4783,962,0.8230547136,52.172973029,259.40055094,0,113459.46,136127,2471,739,0.8330677708,45.916414407,153.53106901,0,7233.78,9558,204,82,0.7638615532,35.459705882,88.216829268,0,-0.083073935,-0.010199898
Droxia,Hydroxyurea,1,H2 Pharma LLC,,,,,,,,,,,,,,,,,,,,,,,,,60103.33,72975,1037,457,0.8237429543,57.958852459,131.51713348,0,158093.38,211431,3240,778,0.7471119858,48.794253086,203.20485861,0,-0.093027768,-0.093027768
Droxidopa,Droxidopa,10,Overall,,,,,,,,,67042356.98,2457651.936,16193,3398,26.705573399,4140.2060755,19729.946139,0,66713972.98,4105772.989,28891,4768,15.95245482,2309.1610875,13992.024534,0,65728104.93,4676015.994,33407,5473,13.817244225,1967.494984,12009.52036,0,50416293.3,5626213.993,39170,7032,8.7158703006,1287.1149681,7169.5525171,1,-0.369203427,-0.311501576
Droxidopa,Droxidopa,1,Slate Run Pharm,,,,,,,,,,,,,,,,,,,,,,,,,1041481.88,54394,455,179,18.482037376,2288.9711648,5818.3345251,0,554746.31,57317,435,144,9.3121948077,1275.2788736,3852.4049306,1,-0.496148903,-0.496148903
Droxidopa,Droxidopa,1,Zydus Pharmaceu,,,,,,,,,34813166.21,1251435,8047,1599,27.597695048,4326.2291798,21771.836279,0,26432476.56,1377476,9592,1564,18.837329905,2755.6793745,16900.56046,0,23090419.21,1400813,10059,1888,15.958234711,2295.49848,12230.094921,0,15633770.16,1464749,9938,1918,10.374141846,1573.1304246,8151.0793326,1,-0.349919209,-0.278294874
Droxidopa,Droxidopa,1,Sun Pharmaceuti,,,,,,,,,8462556.19,340274,2286,638,24.053636804,3701.9055949,13264.194655,0,4651354.86,413225,2766,869,11.188394165,1681.6178091,5352.5372382,1,2419833.9,286888,1908,864,8.4910123695,1268.256761,2800.7336806,1,152623.15,19438,133,78,7.5096588767,1147.5424812,1956.7070513,1,-0.115575558,-0.321609402
Droxidopa,Droxidopa,1,Sciegen Pharmac,,,,,,,,,65368.65,3927,33,23,15.147840236,1980.8681818,2842.1152174,1,1611649.91,95373,765,206,16.991344387,2106.7319085,7823.5432524,0,108942.22,8160,81,21,13.678268827,1344.965679,5187.7247619,1,33085.33,7056,45,18,4.8414126512,735.22955556,1838.0738889,1,-0.646050775,-0.316287067
Droxidopa,Droxidopa,1,Novadoz Pharmac,,,,,,,,,839132.7,46107,397,121,17.815209434,2113.6843829,6934.9809917,1,2137212.42,271946,2010,586,7.9449219509,1063.2897612,3647.1201706,1,2990544.1,431866,3105,1085,7.0577184015,963.13819646,2756.2618433,1,3100320.94,690825,4909,1307,4.4644824898,631.55855368,2372.0894721,1,-0.367432613,-0.369536333
Droxidopa,Droxidopa,1,"Gsms, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17126.75,1470,16,,11.375434091,1070.421875,,1,,
Droxidopa,Droxidopa,1,Camber Pharmace,,,,,,,,,287555.19,7050,40,23,40.787970213,7188.87975,12502.399565,0,6072647.34,456676,3196,1352,12.814565117,1900.0773905,4491.6030621,0,19576711.74,1449794,10637,2703,13.238479605,1840.4354367,7242.5866593,0,20069713.86,2414339,17124,3992,8.144755053,1172.0225333,5027.4834319,1,-0.384766582,-0.415503415
Droxidopa,Droxidopa,1,Aurobindo Pharm,,,,,,,,,2901672.32,106966.995,735,320,26.517190794,3947.8534966,9067.726,0,652555.23,28695,254,103,22.25382089,2569.1150787,6335.4876699,0,,,,,,,,,15532.28,2412,19,,6.5387575128,817.48842105,,1,,-0.372920544
Droxidopa,Droxidopa,1,Ascend Laborato,,,,,,,,,12306857.53,362789.941,2140,581,33.72154929,5750.8680047,21182.198847,0,16145638.62,841711.989,5637,1050,18.883123078,2864.2254071,15376.798686,0,15809561,999031.994,6741,1277,15.800049394,2345.2842308,12380.235709,0,10801992.83,963717.993,6502,1465,10.914002065,1661.3338711,7373.3739454,1,-0.309242535,-0.313418384
Droxidopa,Droxidopa,1,Ajanta Pharma L,,,,,,,,,7366048.19,339102,2515,650,21.677852032,2928.8461988,11332.381831,0,9010438.04,620670,4671,1036,14.392624386,1929.0169214,8697.3340154,0,690610.88,45069,421,213,14.514537571,1640.4058907,3242.3046009,0,37381.69,4890,49,23,7.7336781996,762.89163265,1625.2908696,1,-0.467177086,-0.290765342
Duaklir Pressair,Aclidinium Brom/Formoterol Fum,2,Overall,429431.81,427,381,129,1005.6951054,1127.1176115,3328.9287597,0,346688.81,343,287,76,1010.7545481,1207.9749477,4561.6948684,0,70450.78,70,62,35,1006.4397143,1136.3029032,2012.8794286,0,49014.58,135,70,32,363.07096296,700.20828571,1531.705625,1,59508.18,172,155,64,347.33381007,383.92374194,929.8153125,0,-0.043344565,-0.233397589
Duaklir Pressair,Aclidinium Brom/Formoterol Fum,1,Astrazeneca/Cov,429431.81,427,381,129,1005.6951054,1127.1176115,3328.9287597,0,346688.81,343,287,76,1010.7545481,1207.9749477,4561.6948684,0,70450.78,70,62,35,1006.4397143,1136.3029032,2012.8794286,0,49014.58,135,70,32,363.07096296,700.20828571,1531.705625,1,52131.26,147,136,58,354.63442177,383.31808824,898.81482759,0,-0.023236618,-0.229400651
Duaklir Pressair,Aclidinium Brom/Formoterol Fum,1,Covis Pharma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7376.92,25,19,14,295.0768,388.25894737,526.92285714,1,,
Duavee,"Estrogens,Conj/Bazedoxifene",1,Overall,1276061.06,205105,4414,1495,6.2215014749,289.09403262,853.55254849,0,5507.26,840,19,15,6.5562619048,289.85578947,367.15066667,1,2610.3,420,14,,6.215,186.45,,1,334060.99,49528,953,375,6.7448915765,350.53619098,890.82930667,0,948215.24,148796,2844,705,6.3725855534,333.40901547,1344.986156,0,-0.055198222,0.0060165296
Duavee,"Estrogens,Conj/Bazedoxifene",1,Wyeth/Pfizer,1276061.06,205105,4414,1495,6.2215014749,289.09403262,853.55254849,0,5507.26,840,19,15,6.5562619048,289.85578947,367.15066667,1,2610.3,420,14,,6.215,186.45,,1,334060.99,49528,953,375,6.7448915765,350.53619098,890.82930667,0,948215.24,148796,2844,705,6.3725855534,333.40901547,1344.986156,0,-0.055198222,0.0060165296
Duexis,Ibuprofen/FAmotidine,1,Overall,48588476.99,1736290,19409,5856,27.984079267,2503.3992988,8297.2126008,0,47499581.36,1669030,18917,5820,28.459393396,2510.9468394,8161.4400962,0,17952788.12,638814,7135,1808,28.103310385,2516.1581107,9929.6394469,0,14326353.32,508393,5488,1223,28.17968249,2610.487121,11714.107375,0,367922.95,14147,173,91,26.007135789,2126.7222543,4043.1093407,0,-0.077096209,-0.018149477
Duexis,Ibuprofen/FAmotidine,1,Horizon/Amgen,48588476.99,1736290,19409,5856,27.984079267,2503.3992988,8297.2126008,0,47499581.36,1669030,18917,5820,28.459393396,2510.9468394,8161.4400962,0,17952788.12,638814,7135,1808,28.103310385,2516.1581107,9929.6394469,0,14326353.32,508393,5488,1223,28.17968249,2610.487121,11714.107375,0,367922.95,14147,173,91,26.007135789,2126.7222543,4043.1093407,0,-0.077096209,-0.018149477
Dulera,Mometasone/Formoterol,1,Overall,,,,82052,,,,,13587322.59,555056.6,28932,76849,24.472642585,469.62956553,176.80545733,0,100804524.99,3972651.8,225957,65284,25.372498084,446.12260293,1544.0923502,0,116998630.84,4346266.9,252491,70485,26.918440384,463.37743064,1659.9082193,0,162082132.71,6208994.402,369910,105783,26.102326062,438.16639915,1532.2134247,0,-0.030318039,0.021722085
Dulera,Mometasone/Formoterol,1,Organon LLC,,,,,,,,,13587322.59,555056.6,28932,23294,24.472642585,469.62956553,583.29709754,0,100804524.99,3972651.8,225957,64016,25.372498084,446.12260293,1574.6770337,0,116998630.84,4346266.9,252491,70485,26.918440384,463.37743064,1659.9082193,0,162082132.71,6208994.402,369910,105783,26.102326062,438.16639915,1532.2134247,0,-0.030318039,0.021722085
Duloxetine HCl,Duloxetine HCl,18,Overall,405239105.66,676413122.42,10714631,2018972,0.6035380822,37.82109768,200.71556498,0,414070166.34,718486250.19,10995950,2168106,0.5860639822,37.656606873,190.98243644,0,502850815.23,767337321.67,11473492,2291609,0.6690473585,43.827181405,219.43133197,0,398776169.13,833554315.07,12208889,2465211,0.4920153325,32.66277293,161.76147564,0,308828614.06,914879367.35,13094360,2658016,0.3506240754,23.584857455,116.18764299,0,-0.287371648,-0.126959756
Duloxetine HCl,Duloxetine HCl,1,Solco Healthcar,1198567.26,2072726,39159,21234,0.5781971191,30.607708573,56.445665442,0,3999953.57,10940090,139943,75104,0.3681253773,28.582734185,53.258861978,0,8374510.93,29538236,304904,108293,0.2900420518,27.46605794,77.331969102,0,4921528.82,18993024,196380,90837,0.2672146092,25.061252775,54.179781587,0,353711.14,722809,15587,5369,0.4947981875,22.69270161,65.880264481,0,0.8516883825,-0.038192755
Duloxetine HCl,Duloxetine HCl,1,Sun Pharma Glob,2743720.11,4753714,97373,40861,0.5778707498,28.177421975,67.147649593,0,2243095.8,3652096,70154,26380,0.6133970089,31.973883171,85.030166793,0,351825.31,474378,10281,3654,0.7421161542,34.220923062,96.284978106,0,85416.46,163820,3532,1166,0.5211930184,24.183595696,73.255969125,0,16033.62,52285,1136,405,0.3053022289,14.114102113,39.589185185,0,-0.414224255,-0.147440269
Duloxetine HCl,Duloxetine HCl,1,Torrent Pharmac,34272099.15,42279849,693736,158989,0.8113746996,49.402220946,215.56270654,0,35383160.53,43327057,669047,163232,0.8167421599,52.885911647,216.76607853,0,42822690.88,45335326,674868,172979,0.9416101528,63.453432197,247.56005573,0,27484046.79,42812510,615041,180977,0.6418760963,44.686527874,151.86486012,0,1413767.54,3331927,58977,34309,0.4235413079,23.971506519,41.20690023,0,-0.340150988,-0.150000681
Duloxetine HCl,Duloxetine HCl,1,Zydus Pharmaceu,100019.32,113862,2677,1040,0.8912996324,37.362465446,96.172423077,0,21657.9,45153,1020,354,0.47780494,21.233235294,61.180508475,0,21824.71,38212,860,268,0.5690322084,25.377569767,81.435485075,0,6313.25,15570,343,152,0.4038522805,18.405976676,41.534539474,0,489.98,2130,52,20,0.2290868437,9.4226923077,24.499,1,-0.432745945,-0.287976864
Duloxetine HCl,Duloxetine HCl,1,Rising Pharm,96743037.43,187180395.46,2976003,700631,0.5172707769,32.507708302,138.07987005,0,102722690.79,192447833.9,2997110,723092,0.5343718882,34.273914134,142.06033366,0,109959101.09,174096109.33,2801380,703166,0.6298889373,39.251762021,156.37715858,0,74250872.44,152327130.44,2423576,606078,0.4872641201,30.636906967,122.51042348,0,51403652.03,136269726.48,2260688,535697,0.3778011322,22.738056746,95.956579988,0,-0.22464816,-0.075543825
Duloxetine HCl,Duloxetine HCl,1,Quallent Pharma,,,,,,,,,,,,,,,,,,,,,,,,,3698846.01,9170022,85258,38461,0.4053006659,43.384151751,96.171342659,0,6570893.38,22025043,205624,59217,0.3010144499,31.955867895,110.96295625,0,-0.25730581,-0.25730581
Duloxetine HCl,Duloxetine HCl,1,Macleods Pharma,12638.69,24364,514,178,0.5175861234,24.588891051,71.003876404,0,6343.72,10290,215,93,0.6271802274,29.505674419,68.212043011,0,7491.34,7077,140,58,1.0679070317,53.509571429,129.16103448,0,2615.58,9463,202,68,0.2737083188,12.948415842,38.464411765,0,2198.98,8111,170,47,0.2710149601,12.935176471,46.786808511,0,-0.009840251,-0.149346565
Duloxetine HCl,Duloxetine HCl,1,Camber Pharmace,4690800.62,9631058,160446,49860,0.4910961021,29.236008501,94.079434817,0,3919379.03,8456196,131267,41356,0.4651572479,29.858068136,94.771714624,0,9801141.47,17743458,249174,98541,0.5645466743,39.334527158,99.46257365,0,6856550.92,13854079,201751,91042,0.4999036815,33.985214051,75.311954043,0,104361.63,321501,6323,3202,0.3233313309,16.505081449,32.592638976,0,-0.353212743,-0.099216701
Duloxetine HCl,Duloxetine HCl,1,Lupin Pharmaceu,29466932.95,42063855,590246,221542,0.7257460954,49.923138742,133.00833679,0,33905686.79,51812519,712518,209649,0.6845636768,47.585726662,161.72596478,0,40657541.08,52966698.5,752753,243573,0.7891703672,54.011795476,166.92137913,0,8619716.59,12933050.5,239177,114275,0.6999379244,36.039069768,75.429591687,0,32213759.97,81321046,1219492,357912,0.4080176919,26.41572062,90.004693807,0,-0.417065889,-0.134088372
Duloxetine HCl,Duloxetine HCl,1,"Gsms, Inc.",6541.58,19484,532,120,0.3397223449,12.296203008,54.513166667,0,2713.56,9850,270,56,0.28008658,10.050222222,48.456428571,0,5187.58,19854,198,181,0.2579991039,26.19989899,28.660662983,0,14462.83,58545,867,406,0.2385348742,16.681464821,35.62273399,0,22045.28,107971,2383,606,0.203951202,9.2510616869,36.378349835,0,-0.144983715,-0.119761137
Duloxetine HCl,Duloxetine HCl,1,"Cipla USA, Inc.",9861.24,18219,352,145,0.5411051327,28.014886364,68.008551724,0,8695.68,14502,272,93,0.6057635661,31.969411765,93.501935484,0,9139.6,10926,194,77,0.8422386537,47.111340206,118.6961039,0,2971.19,7261,133,56,0.4256142663,22.339774436,53.056964286,0,993.12,3945,75,31,0.2527937329,13.2416,32.036129032,0,-0.406049672,-0.173255789
Duloxetine HCl,Duloxetine HCl,1,Major Pharmaceu,184099.59,153900,5165,1105,1.1967985508,35.64367667,166.6059638,0,118507.9,108336,3559,887,1.0950392607,33.298089351,133.60529876,0,57656.96,68669,2437,624,0.841053407,23.658990562,92.398974359,0,41960.59,54673,1798,539,0.7659158453,23.337369299,77.848961039,0,31963.61,54785,2090,650,0.5795504661,15.293593301,49.174784615,0,-0.243323572,-0.16580506
Duloxetine HCl,Duloxetine HCl,1,Breckenridge,121843578.7,202488859.55,2907211,710741,0.6062082122,41.910813732,171.43175742,0,108380455.09,208859435.19,2763223,702114,0.5247328624,39.222478638,154.36304516,0,115121333.18,200703472.8,2588897,753997,0.5830809214,44.467328434,152.68142072,0,100196925.41,232968970.12,2974330,856001,0.4438023188,33.687225496,117.05234621,0,75180534.58,251449753.7,3158533,884743,0.3113752237,23.80235843,84.974432779,0,-0.298392076,-0.153424766
Duloxetine HCl,Duloxetine HCl,1,Ascend Laborato,3452742.76,6336430,126516,56433,0.5446177893,27.290957349,61.183044672,0,6983280.29,11594080.6,233108,77827,0.6025243945,29.957274268,89.728247138,0,4797698.85,6523351,124352,43088,0.7316406973,38.581597803,111.34651991,0,297420.51,594456,12061,4589,0.5001323665,24.659689081,64.81161691,0,84093.03,274563,5307,1782,0.3075444189,15.845681176,47.190252525,0,-0.385073953,-0.133129933
Duloxetine HCl,Duloxetine HCl,1,Ajanta Pharma L,98865967.87,160378476.4,2711854,651257,0.6224118399,36.456965556,151.80791588,0,101419759.73,163640667.98,2779203,648940,0.6263276979,36.492389987,156.28526479,0,153568495.9,212999503.03,3395022,931820,0.7286425423,45.233431742,164.80489354,0,157351491.29,322355059.51,4902383,1281434,0.4978551405,32.09693965,122.79328572,0,131673805.72,392848815.39,5639133,1463638,0.3471411104,23.350008897,89.963369166,0,-0.302726672,-0.13581435
Duloxetine HCl,Duloxetine HCl,1,Bluepoint Labor,10625385.32,17118050,366625,80340,0.6247978822,28.981616966,132.25523176,0,13590269.96,21501399.517,454960,92026,0.6385869911,29.87135124,147.6785904,0,16072428.48,25354169,540114,106544,0.6384731046,29.757474311,150.85249737,0,14114717.08,25920172.2,528150,117306,0.5497624912,26.724826432,120.32391421,0,9292218.6,24966965.78,499424,109225,0.3803268237,18.605871164,85.074100252,0,-0.30819794,-0.116707888
Duloxetine HCl,Duloxetine HCl,1,Actavis/Teva,1004602.58,1756909,35457,13926,0.5717425663,28.33298305,72.138631337,0,1350152.64,2050270,39572,15545,0.6597619793,34.118888103,86.854463815,0,1215309.99,1448774,27602,10559,0.8409854756,44.029780088,115.09707264,0,827451.97,1311232.3,23733,10069,0.6366072019,34.865038975,82.178167643,0,463666.52,1116750,19314,6553,0.4203571209,24.006757792,70.75637418,0,-0.33969154,-0.074013894
